,season,episode,character,line
3694,6,13,Stan Marsh,We have come to reclaim the one tape! [Butters sits up and Kyle goes for the tape]
3695,6,13,Butters Stotch,"[walks up to Kyle] Wha-wha, what are you doing?! [Kyle removes it and puts it into the LotR case it came in]"
3696,6,13,Kyle Broflovski,[walks off. Butters is saddened] The Queen and King of Stan'ses house wish The Lord of the Rings returned to them.
3697,6,13,Butters Stotch,"But it's the greatest movie I have ever seen. You guys were right. Lord of the Rings is awesome. Eh, you have to let me finish watching it."
3698,6,13,Eric Cartman,"Nay, Butters! The one tape must be brought back to Stan'ses house. [the boys head up the stairs and out of the house. Butters opens the door and jumps at them]"
3699,6,13,Butters Stotch,"Bwaagghh! [falls on his face, then quickly gets up and retreats]"
3700,6,13,Kyle Broflovski,Butters! We said you can't watch it! We have a quest!
3701,6,13,Butters Stotch,"Well, then... then let me go with you."
3702,6,13,Kyle Broflovski,"Okay, fine, Butters. But if you're gonna hang out with us, you have to play like Lord of the Rings. [Little does Kyle know what Butters' idea of LotR is. The boys turn to walk away]"
3703,6,13,Butters Stotch,"Wuh, okay. [Butters jumps on Kyle's left arm and starts making love to it] Ugh, ugh, ugh, ugh, ugh, yeah."
3704,6,13,Kyle Broflovski,"[glares at Butters] Butters, what the hell are you doing?!"
3705,6,13,Butters Stotch,"[a bit surprised] Playing Lord of the Rings. [resumes the love-making] Ugh, wegh, oh yeah."
3706,6,13,Kyle Broflovski,"[smacks Butters with the tape, causing him to fall off] Get the hell off me! You're a freak, Butters! You can't play with us!"
3707,6,13,Butters Stotch,"[on hands and knees, with renewed determination] Let me have the tape!"
3708,6,13,Stan Marsh,"[takes the tape from Kyle] No, we have to return it! [the boys turn to walk away again. Butters crawls a few inches]"
3709,6,13,Butters Stotch,My movie! [sorrowfully reaches out for it with left hand] My awesome cool movie. My... precious.
3710,6,13,Eric Cartman,And so the tape was again retrieved to be brought back to Stan'ses house.
3711,6,13,Kyle Broflovski,This copy of Lord of the Rings made the young Butters behave quite awfully.
3712,6,13,Stan Marsh,"Yeah, and mine parents were acting strange about it, too."
3713,6,13,Eric Cartman,Perhaps the one videotape has some power we have not foreseen. [three older boys ride up on their bikes and stop before the group. It's the sixth graders]
3714,6,13,Sixth Grader 1,"[gets off his bike and approaches the boys] Well, well, well! If it isn't Robin Hood and his Merry Men!"
3715,6,13,Kyle Broflovski,"Oh, crap, the sixth graders!"
3716,6,13,Sixth Grader 1,Whatcha got there?
3717,6,13,Stan Marsh,"Nothing. [the sixth grader rips the tape out of Stan's hand] Hey, kid!"
3718,6,13,Sixth Grader 1,[looks at the case] Lord of the Rings? Ha! That movie's gay!
3719,6,13,Eric Cartman,You're gay!
3720,6,13,Sixth Grader 1,"[opens the case and looks at the tape] What the--? [reads the title: ""Back Door Sluts 9"" XXX] Whoa! [backs up to show the tape to his friends] Check it out, you guys!"
3721,6,13,Sixth Graders 2 3,Whoa!
3722,6,13,Stan Marsh,Give it back! We're on a quest to return it to my parents!
3723,6,13,Sixth Grader 1,[approaches menacingly with the tape. Stan backs up] No way! We're keepin' this and watchin' it ourselves!
3724,6,13,Kyle Broflovski,You can't keep it.
3725,6,13,Sixth Grader 1,"And what are three little fourth graders gonna do about it, huh?!"
3726,6,13,Stan Marsh,There's four of us! Kenny's soul is still trapped in Cartman's body!
3727,6,13,Eric Cartman,Yeah!
3728,6,13,Sixth Grader 1,"Oh man, I can't wait to see this!"
3729,6,13,Kyle Broflovski,"[aside to Stan] Dude, that video is making people act strange."
3730,6,13,Eric Cartman,The one tape must be returned! [swats the tape out of the sixth grader's hands with the staff and watches as the tape falls into Stan's hands] Run! [the boys run away from the sixth graders]
3731,6,13,Sixth Grader 1,Get 'em! [his two friends ride off after the boys. He picks up his bike and joins his friends]
3732,6,13,Chris Stotch,"Oh, hello, Randy, Sharon."
3733,6,13,Randy Marsh,"Uh... Chris, are the boys over here?"
3734,6,13,Linda Stotch,"No, just Butters. He's been watching The Lord of the Rings downstairs."
3735,6,13,Sharon Marsh,"Oh, dear!"
3736,6,13,Chris Stotch,What's the matter?
3737,6,13,Randy Marsh,"We... [now nervous] Well, this is really sort of funny, but uh, we, we accidently put a...porno in The Lord of the Rings box. [Sharon shrugs, and both of them smile sheepishly]"
3738,6,13,Linda Stotch,Ohh Godd!! [the Stotches panic and rush downstairs. The Marshes follow]
3739,6,13,Chris Stotch,Butters?
3740,6,13,Linda Stotch,Butters? [they notice the television] Butters!
3741,6,13,Butters Stotch,"[peeks out from behind the sofa, in the shadow, then speaks in a raspy voice] The precious? [his parents turn to see him] Could you bring back my precious?"
3742,6,13,Chris Stotch,"Butters, where is the movie you were watching?"
3743,6,13,Butters Stotch,"[crawls out into view] They took his precious, took it away to watch without him. [sits up and puts his hands on his knees] He was really enjoying that movie, too! My... precious."
3744,6,13,Randy Marsh,The boys must've come and saw what it was and... then taken it away somewhere.
3745,6,13,Sharon Marsh,"[gravely] Oh, no. [Chris and Linda look back at them]"
3746,6,13,Kyle Broflovski,We can't let those sixth graders get their hands on this videotape.
3747,6,13,Eric Cartman,"I must say I agree. If this copy of The Lord of the Rings is tainted, it would not be safe in the wrong hands."
3748,6,13,Sixth Grader 1,"[nearby, off screen] I smell fourth graders!"
3749,6,13,Stan Marsh,"Oh crap, dude!"
3750,6,13,Kyle Broflovski,Hide! [they jump over the massive root and hide in the pocket underneath. The lead sixth grader comes into view and sniffs the air. He hops off and looks around over the root. The boys look up in apprehension. The sixth grader sniffs around above them]
3751,6,13,Sixth Grader 2,"[off screen] Hey. [the lead sixth grader whips around and goes to see who it is. It's his friend, in brown cap] I think I see something down the hill. [the lead sixth grader looks in that direction, then the sixth graders take off. The boys express relief after a few seconds]"
3752,6,13,Stan Marsh,Ogh. [Cartman sighs silently]
3753,6,13,Kyle Broflovski,Phew. The one videotape is sought after indeed.
3754,6,13,Stan Marsh,"Yeah. Butters, my parents, now the sixth graders."
3755,6,13,Eric Cartman,"[rises and moves off] Come, guys. We must bring this all to the attention of the High Elf of Paragon."
3756,6,13,Kyle Broflovski,"Yeah, the High Elf. He'll know what to do. [the boys leave the root]"
3757,6,13,Randy Marsh,[debriefing Gerald and Sheila] And so that's the situation. All the boys are out there somewhere with a... pornographic videotape.
3758,6,13,Sheila Broflovski,"Oh God, this, this is horrible!"
3759,6,13,Gerald Broflovski,"All right, calm down. Now, just how bad of a porno tape are we talking here? I mean, was it like Crotch Capers 3?"
3760,6,13,Randy Marsh,I'm a...fraid it was... Backdoor Sluts 9. [he and Sharon hang their heads in shame]
3761,6,13,Gerald Chris,Backdoor Sluts 9?!?
3762,6,13,Linda Stotch,Is that bad?
3763,6,13,Chris Stotch,Backdoor Sluts 9 makes Crotch Capers 3 look like Naughty Nurses 2!
3764,6,13,Gerald Broflovski,"I-it is the single most vile, twisted, dark piece of porn ever made. [Sheila gets angrier by the word]"
3765,6,13,Sheila Broflovski,[slaps him] How the hell do you know?!
3766,6,13,Gerald Broflovski,"[shakily] I, uh, I-I-I read about it in People."
3767,6,13,Sheila Broflovski,"[now facing the Marshes] Oh, this is just great! How could you two be so careless?!"
3768,6,13,Sharon Marsh,We're sorry.
3769,6,13,Liane Cartman,"Well, Sheila, we can't shelter our boys forever from these things. Maybe it's okay for them to see an adult film."
3770,6,13,Sheila Broflovski,Not without their parents to put it in a proper context! They won't understand what they're seeing!
3771,6,13,Randy Marsh,"It-it can't hurt 'em that much, can it?"
3772,6,13,Butters Stotch,[pops up outside and taps on a window] Precious. [the adults turn to see the window] Let me see my precious. [slides down the window and out of view] Plee-ee-ee-ease! [the adults just look on]
3773,6,13,Eric Cartman,[waves his left hand around] Open. [nothing. He waves his left hand again] Bellog. [the door opens and Clyde appears]
3774,6,13,Clyde Donovan,What do you guys want?
3775,6,13,Stan Marsh,We must speak with the High Elf of Paragon.
3776,6,13,Clyde Donovan,"Oh. Okay, hang on a second. [steps back and closes the door, then reopens the door. He is now dressed as an elf. His staff is a small hoe] What troubles you?"
3777,6,13,Kyle Broflovski,We have in our possession something of great power. [pulls out the videotape] It is... The Lord of the Rings.
3778,6,13,Clyde Donovan,So? I have three copies. And the DVD with twelve hours of extra footage.
3779,6,13,Stan Marsh,"Yes, but this is not a-- [stops, then reacts] Wow, twelve hours? ...Yes, but this is not a normal copy. It's making people act really strange. [hands the tape to Clyde]"
3780,6,13,Eric Cartman,"We're seriously, High Elf. Something very evil lurks in this tape."
3781,6,13,Clyde Donovan,"Very well, I shall call the council together. Meet me in the Woods of Gathering behind Talangar the Black's house. And don't let my mom see you, 'cause I'll get in trouble."
3782,6,13,Eric Cartman,"Thank you, High Elf of Paragon."
3783,6,13,Clyde Donovan,"Faragon, asshole! [closes the door. The boys leave the house and walk off]"
3784,6,13,Eric Cartman,Clyde's a dick.
3785,6,13,Sixth Grader 1,"Alright, everybody listen up! There's three snot-nosed little fourth graders out there who have a porno called Backdoor Sluts 9."
3786,6,13,Other Sixth Graders,Ooooooh!
3787,6,13,Sixth Grader 1,"I checked it out on the Internet, and it said that Backdoor Sluts 9 is the most hard-core porno ever made."
3788,6,13,Other Sixth Graders,Ahhhhh!
3789,6,13,Sixth Grader 1,"I have amassed this army of sixth graders to get the tape by any means necessary. Now, let's go get that porno! [the sixthh graders scream and charge out into the night on their bikes]"
3790,6,13,Clyde Donovan,"And so that is the situation. The video may or may not have evil power. Kyle, would you bring it up here, please? [Kyle gets up, walks to the table, and stands the tape on it]"
3791,6,13,Other boys,Ahhh.
3792,6,13,Jimmy Valmer,That video could have been made by Sauron's evil f-...forces.
3793,6,13,Craig Tucker,It could hold a mental spell of some kind.
3794,6,13,Kevin,"[wearing a Star Wars Imperial stormtrooper helmet] Perhaps we could use it to strengthen our star cruisers. [the kids look at him. One shot has Tweek wearing a large coffee tin on his head, Pip dressed as an elf, a kindergartner wearing a Fett helmet, then one of Stan, Kyle and Cartman]"
3795,6,13,Eric Cartman,"Kevin, god-damnit..! [Kevin looks around, then hops off his chair and leaves]"
3796,6,13,Clyde Donovan,"Look, until we see this tape's power for ourselves, we cannot risk giving it to anybody."
3797,6,13,Stan Marsh,"But if we watch it, we could fall under its spell, too."
3798,6,13,Clyde Donovan,"That is true. Only a Paladin with a high constitution should watch the tape. Therefore, I think it is a job for you, Talangar the Black."
3799,6,13,Token Black,"[thinks about this, then leaves his seat] I am not scared. I'll go inside and watch the tape, [reaches the table and gets the tape] just for a few seconds. If I do not return in two minutes, send a party in after me. [walks towards the house] The fate of Middle-earth... is in my hands. [reaches the sliding door and enters the house, closing the door behnd him]"
3800,6,13,Sixth Grader 1,Fourth graders! Give us that porn-o! [they go out of view. A moment later the Marsh car comes into view]
3801,6,13,Sharon Marsh,Boys? [the Broflovskis are in the back seat]
3802,6,13,Sheila Broflovski,"[with her head out the window] Boys, we're not mad at you. We just wanna talk to you. [behind them is the Stotch car]"
3803,6,13,Eric Cartman,Talangar the Black returns from watching the video. [the other boys stir]
3804,6,13,Clyde Donovan,"What vice did you see on the videotape, Talangar? Is it the work of Sauron's magic? [Token returns to the table and places the tape there]"
3805,6,13,Token Black,I'm not playing anymore. [walks off]
3806,6,13,Stan Marsh,"[steps forward] Uh, well—Wait, what'd you see?"
3807,6,13,Token Black,"[stops and turns] I don't know, I don't wanna know. I'm out. [claps his hands, then walks back into the house, sliding the door open and closed. The boys look on]"
3808,6,13,Eric Cartman,"My God, this thing must really be powerful. [the boys turn to look at the tape]"
3809,6,13,Kyle Broflovski,This tape makes people freak out wherever it goes.
3810,6,13,Stan Marsh,What do we do with it?
3811,6,13,Clyde Donovan,"One thing for sure, this tape cannot be trusted with anybody. This must be returned to the video store from whence it came."
3812,6,13,Jimmy Valmer,"Well, where is the videotape rented from?"
3813,6,13,Kyle Broflovski,[picks up the tape and looks for the store name] Two Towers Video Store. I-in Conifer.
3814,6,13,Tweek Tweak,Conifer? Walking there would take hours!
3815,6,13,Clyde Donovan,There's no alternative. We have to return the tape before it causes more damage!
3816,6,13,Kindergartner,I'll go.
3817,6,13,Clyde Donovan,"Ha! We cannot trust something of that much power to a dwarf! Especially a kindergartner dwarf. [all the boys begin to chatter, nominating who should return the video]"
3818,6,13,Craig Tucker,You're too young.
3819,6,13,Eric Cartman,Quiet!
3820,6,13,Jimmy Valmer,"You guys, this is stupid."
3821,6,13,Eric Cartman,You're acting like a bunch of assholes!
3822,6,13,Stan Marsh,I will take it! [the boys quiet down and Stan approaches the table. He takes the tape in hand. Cartman closes his eyes in meditation] I will walk to the video store.
3823,6,13,Clyde Donovan,"It is too far and too dangerous to go alone. Take with you the wizard [Cartman], the dwarf [the kindergartner], the warrior [Craig], the cleric [Jimmy], and the Jew [Kyle]."
3824,6,13,Kyle Broflovski,[flashes anger] Paladin!
3825,6,13,Clyde Donovan,Very well. You shall be the Fellowship of The Lord of the Rings. Good luck. I have to go home now before I get in trouble.
3826,6,13,Tweek Tweak,Me too.
3827,6,13,Other boys,"[agreeing] Yeah, yeah, yeah."
3828,6,13,Craig Tucker,Only the six of us are to go?
3829,6,13,Stan Marsh,"No, no, there's seven of us. Kenny's soul is still trapped in Cartman's body, remember?"
3830,6,13,Eric Cartman,"Yeah, stupid. [higher pitch] Yeah. Luckily, Cartman's body is big enough for the both of us. [a bit lower] Shut up, Kenny."
3831,6,13,Lord of the Rings Narrator on Videotape,So it was that the heroes traveled many miles to return The Lord of the Rings to the video store.
3832,6,13,Kyle Broflovski,We have reached the Great Pass of Mount Ururalak.
3833,6,13,Craig Tucker,Look out! [a small avalanche of snow appears in front of them]
3834,6,13,Kyle Broflovski,[gasps a little] We were almost killed.
3835,6,13,Eric Cartman,A dark wizard must be trying to stop us!
3836,6,13,Stan Marsh,True. Someone or something doesn't want this video returned to the video store.
3837,6,13,Token s Father,Oh. Hello everybody.
3838,6,13,Gerald Broflovski,"Steve, uh, we heard that a bunch of the kids were over here a little while ago."
3839,6,13,Token s Mother,"Well yes, I believe they were, but they've gone. What's the matter?"
3840,6,13,Randy Marsh,"We think our boys might be showing other chiildren a, uh... pornographic tape."
3841,6,13,Steve Williams and wife,What? But Token's never seen a porno before. He wouldn't know what to—Oh God! [rushes to look for Token]
3842,6,13,Token s Mother,Token! [the other parents rush in]
3843,6,13,Token s Mother,Token? Did the boys come over and... show you a movie? [no answer]
3844,6,13,Steve Williams and wife,"Token? [no answer, long pause] Alright, Token. We know you must be very confused about what you saw. [no response, long pause]"
3845,6,13,Randy Marsh,"[kneels next to Token] Yes, uh... you see, Token... that was called a pornographic film. I-it shows adult men and adult women having sexual intercourse. [no response, long pause] Well, y-you see, when a, when a man and a woman fall in love, the man puts his penis in the woman's vagina. It's called love-making, and it's part of being in love."
3846,6,13,Token Black,"[no response, long pause] ...And when the woman has four penises in her at the same time, then stands over the men and pees on them, is that part of being in love too? [no response] Five midgets, spanking a man... covered in Thousand Island dressing. Is that making love?"
3847,6,13,Steve Williams and wife,"Jesus, what kind of porno is that?"
3848,6,13,Gerald Broflovski,It was Backdoor Sluts 9.
3849,6,13,Steve Williams and wife,"Oh, Jesus, not that one! [his wife gives him an angry look]"
3850,6,13,Sheila Broflovski,"Oh, Gerald, poor Kyle must be just as confused and scared as this poor kid."
3851,6,13,Gerald Broflovski,"Uh, Token, this is very important: do you know where the boys went with the naughty tape?"
3852,6,13,Craig Tucker,We're entering the limits of Bailey. Everyone stay close.
3853,6,13,Stan Marsh,Perhaps the Great Ringworm of Bailey is about.
3854,6,13,Kindergartner,Ringworms are no match for a dwarf.
3855,6,13,Eric Cartman,"Guys, we shall slay the Ringworm and take his bounty of treasure! [they pass a yard on which some kids are playing] For that is the way of the--"
3856,6,13,Boy 1,I shall put the magic spell on you!
3857,6,13,Boy 2,"I have blocked your spell, wizard!"
3858,6,13,Kyle Broflovski,"Hey, what are you guys doing? [the Bailey kids turn and look]"
3859,6,13,Boy 3,We're playing Harry Potter.
3860,6,13,Eric Cartman,[after a few moments of thought] Ha!! Fags! [the boys move on. They soon pass a Country Café]
3861,6,13,Kyle Broflovski,[suddenly wary] You guys. Somebody is following us.
3862,6,13,Eric Cartman,It's Butters.
3863,6,13,Kyle Broflovski,Butters?
3864,6,13,Eric Cartman,"Yes. He's been following us for like two hours. [behind the six boys, at some distance, is Butters, skulking along in the shadows]"
3865,6,13,Butters Stotch,The precious videotape. L-let the Butters see it.
3866,6,13,Eric Cartman,Just ignore him; maybe he'll go away.
3867,6,13,Jimmy Valmer,"Hey fellas, mind if we take a little re-rest?"
3868,6,13,Eric Cartman,"There's no time for rest, sorcerer! Keep up! [the sound of sixth graders is heard in the distance. The boys look around to find the direction of the sound. The sixth graders appear in the horizon behind them and ride in quickly, screaming all the while]"
3869,6,13,Jimmy Valmer,They are coming. [a shot of the sixth graders] You guys go on ahead.
3870,6,13,Kyle Broflovski,"Jimmy, are you sure?"
3871,6,13,Jimmy Valmer,"Go! [the other five boys take off, leaving Jimmy to face the sixth graders alone. He turns and stares down the approaching throng] You shall not...pah..? You shall not..puh... [the sixth graders draw closer] You shall not paah... [a shot of the young bikers, then a distance shot of Jimmy, then a shot of the young bikers, a shot of Jimmy, a shot of the young bikers, a quick shot of Jimmy, then the sixth graders as they reach Jimmy] You shall not pa--! [the sixth graders take shots at him as they pass by. He falls and gets up] You shall not paah--! [struck down again, rises, is struck down, rises...] You shall not puh-uh-uh-- [falls again. The last of the sixth graders passes by, and Jimmy stands up, all beat up, with tire tracks and bruises on his face and a black eye] You shall not pass. [falls down]"
3872,6,13,Stan Marsh,Jimmy didn't stop them!
3873,6,13,Kyle Broflovski,They're gonna take The Lord of the Rings from us.
3874,6,13,Eric Cartman,Quick! Cross the river! Sixth graders can't stand water!
3875,6,13,Craig Tucker,What? That's stupid.
3876,6,13,Eric Cartman,"I'm a high-ranking white wizard, Craig, and I say sixth graders are opposed to water!"
3877,6,13,Craig Tucker,Whatever. I'm going back to play with the Harry Potter kids. [walks off]
3878,6,13,Kindergartner,Me too. [follows Craig]
3879,6,13,Eric Cartman,Go ahead and play Harry Butthole Pussy Potter!
3880,6,13,Stan Marsh,Just get across the river! They're coming! [the three remaining boys scramble across the river. The sixth graders arrive. Two of them stop their tires by performing wheelies and landing their bikes back on the road. The lead sixth grader rides up between them]
3881,6,13,Sixth Grader 1,What the hell is wrong with you guys?! Get the tape!
3882,6,13,Sixth Grader 4,"Dude, I don't wanna get wet."
3883,6,13,Sixth Grader 5,"Yeah, I don't really like the water."
3884,6,13,Sixth Grader 2,"Besides, if our bikes get wet, their chains'll rust."
3885,6,13,Sixth Grader 1,"Oh, god-damnit. Alright, come on. We'll find a bridge. [the bikers ride off]"
3886,6,13,Lord of the Rings Narrator on Videotape,The quest continued to return The Lord of the Rings to the video store.
3887,6,13,Stan Marsh,"Man, we should have never crossed that stupid river."
3888,6,13,Kyle Broflovski,"Yeah. Good job, wizard fat ass! Now we're totally lost."
3889,6,13,Eric Cartman,"We're not lost, Jewgar of Jewlingrad, we just don't know where we are! [twitched] That's what ""lost"" means, stupid! Kenny, shut your goddamned mouth!"
3890,6,13,Stan Marsh,This is great! We're in the middle of nowhere and nobody knows what direction the video store is in!
3891,6,13,Butters Stotch,[crawls up to them] The Butters knowses.
3892,6,13,Kyle Broflovski,Oh brother!
3893,6,13,Butters Stotch,The video store. Yesss. Not far from here. We can show you wheres it is.
3894,6,13,Stan Marsh,Where?!
3895,6,13,Butters Stotch,"First, just let Butters sseee the precious."
3896,6,13,Kyle Broflovski,"No, Butters. Look what it's done to you. It's made you even lamer than before."
3897,6,13,Eric Cartman,If that was possible.
3898,6,13,Stan Marsh,"Tell us how to get to the video store, Butters, or else we're gonna kick your ass!"
3899,6,13,Butters Stotch,[puts up his arms to shield himself] Ha-a-a. No hurtses the Butters. [squats with his arms hanging over his knees] We will show you the way. Yesss. This way it is. [walks forward in a squatting manner]
3900,6,13,Sheila Broflovski,"This is awful! I just know with every passing minute, little Kyle is seeing more and more depraved sex acts!"
3901,6,13,Gerald Broflovski,"Well, we'll find them. A-and then we'll try to put what they saw into context."
3902,6,13,Sharon Marsh,"Look! There's one of the boys now! [before them is Jimmy, fallen and asleep in the middle of the road. Randy steps on the brakes] Jimmy!"
3903,6,13,Randy Marsh,[the adults jump out of their cars and approach him] Jimmy! Jimmy! [Jimmy awakens and looks up] Where did the boys go with the porno tape?
3904,6,13,Jimmy Valmer,They're taking it to the vi... the vi... the vii...
3905,6,13,Chris Stotch,"Come on Jimmy, we don't have a lot of time."
3906,6,13,Jimmy Valmer,They took it back to the video s... the video s...
3907,6,13,Randy Marsh,The video sandwich?
3908,6,13,Chris Stotch,The video stockyard.
3909,6,13,Randy Marsh,"What's a video stockyard, Jimmy?"
3910,6,13,Jimmy Valmer,"No, the video suh... the video s...tih..."
3911,6,13,Gerald Broflovski,Stinger?
3912,6,13,Chris Stotch,"Staples. They went to the video Staples. Where's that, Jimmy?"
3913,6,13,Jimmy Valmer,"N-n-no, you retards! The video s...tore!"
3914,6,13,Adults,The video store! [they go to their cars]
3915,6,13,Sheila Broflovski,Hurry! Hurry!
3916,6,13,Randy Marsh,"I know where it is! [they get in their cars and peel off. (""When did the Broflovski station wagon arrive?"") Jimmy is left where he was when they arrived]"
3917,6,13,Kyle Broflovski,Oh no! They're closed!
3918,6,13,Stan Marsh,Closed?
3919,6,13,Sixth Grader 1,[off screen] There they are!
3920,6,13,Sixth Grader 6,[the throng of sixth graders approach] Don't let them turn it back into the video store!
3921,6,13,Eric Cartman,We're screwed.
3922,6,13,Stan Marsh,"[seeing a way out of this mess] Wait. A drop box. [goes to it and pulls down the door] Quick, Kyle, drop the movie in!"
3923,6,13,Kyle Broflovski,Finally. [he and Cartman move towards the box. Butters looks on] It's over.
3924,6,13,Butters Stotch,[now moving] Precious. Must have our precious. Waagh! [jumps on Kyle and runs off with the tape]
3925,6,13,Kyle Broflovski,Butters! No!
3926,6,13,Butters Stotch,[now in the middle of the parking lot] Now wees hases it! [the sixth graders close in]
3927,6,13,Stan Marsh,They're coming!
3928,6,13,Kyle Broflovski,[goes after Butters and tries to wrest the tape from him] It has to go back!
3929,6,13,Butters Stotch,It wantses to stay with the Butter kid.
3930,6,13,Sixth Grader 1,"[a foot away] There it is! Give me that tape! [Butters holds on tight to the tape, smiling wide.]"
3931,6,13,Kyle Broflovski,"[picks Butters up and carries him off] Let go of the tape, Butters!"
3932,6,13,Butters Stotch,I'll never let go! [Stan opens the drop box and holds the door open]
3933,6,13,Kyle Broflovski,Fine! [tosses him into the drop box]
3934,6,13,Butters Stotch,Precious! [Stan closes the door. The lead sixth grader leaps off his bike and rushes to the drop box]
3935,6,13,Sixth Grader 1,"Nooo! [reaches in and fishes around for it] No, nooo! [walks off in disgust and hits the window] Damnit! [the other sixth graders arrive]"
3936,6,13,Sixth Grader 2,"Aw man, now we'll never see the hot action."
3937,6,13,Sixth Grader 1,You stupid little fourth graders!
3938,6,13,Eric Cartman,The tape is returned to which it came. Its power over you shall fade as well.
3939,6,13,Kyle Broflovski,Middle-earth is again safe.
3940,6,13,Sixth Grader 1,"Yeah? Well, that's not gonna stop us from kicking your asses!"
3941,6,13,Stan Marsh,Uh-oh.
3942,6,13,Randy Marsh,Boys! Boys!
3943,6,13,Sixth Grader 1,"Crap! Parents! [gets on his bike and turns away] Come on, guys. [the sixth graders leave] We'll see you next time, fourthies!"
3944,6,13,Eric Cartman,And perhaps they would. But for now the sixth grader army was defeated.
3945,6,13,Randy Marsh,There you are!
3946,6,13,Sheila Broflovski,"Oh, Kyle! You're safe!"
3947,6,13,Stan Marsh,"Oh hey guys, uh... We were just about to come home. We had to return the video."
3948,6,13,Randy Marsh,"A-alright, now, now listen, kids. There's some things we need to put into context for you. You see, a man puts his penis into a woman's vagina for both love and pleasure. But sometimes the woman lays on top of the man facing the other way so that they can put each other's genitals in their mouths. [the boys are stunned] Uh, this is called ""69ing"" and it's normal."
3949,6,13,Sharon Marsh,"See boys, a woman is sensitive in her vagina and it... feels good to have a man's penis inside of it."
3950,6,13,Sheila Broflovski,"That's right, but sometimes a woman chooses to use other things. Telephones, staplers, magazines. It's because the nerve endings in the vagina are so sensitive, it's like a fun tickle."
3951,6,13,Gerald Broflovski,"Now, on to double penetration, boys. You see, sometimes when a woman has sex with more than one man, each man makes love to a different orifice."
3952,6,13,Randy Marsh,That's right. It's something adults can do with really good friends in a comfortable setting.
3953,6,13,Sheila Broflovski,It's also important that you understand why some people choose to urinate on each other.
3954,6,13,Randy Marsh,"Going number 1 or number 2 on your lover is something people might do, but you must make sure your partner is okay with it before you start doing it."
3955,6,13,Gerald Broflovski,"Okay, boys. Do you have any questions? [the boys are still stunned, but one of them finally speaks]"
3956,6,13,Stan Marsh,...Wow. [another long moment of stunned silence]
3957,6,13,Randy Marsh,"Well, let's all get going."
3958,6,13,Sheila Broflovski,"Yeah, come on boys. Time to get home. [the adults head for their cars, but the boys stay frozen in place]"
3959,6,13,Chris Stotch,[turns around. Linda does as well] Wait a minute. Where's Butters?
3960,6,13,Butters Stotch,[rises from the batch of videotapes that buried him] Wu-u-wees hases our preciouseses! Hases it... Hases it...
3961,6,14,Mr Garrison,"[enters with Mr. Hat on his hand] You wanted to see me, Principal Victoria?"
3962,6,14,Principal Victoria,"Yes, Mr. Garrison. Have a seat. [Mr. Garrison takes a seat] Mr. Garrison, sometime ago you asked to be promoted from teaching kindergarten back to the third grade."
3963,6,14,Mr Garrison,[flatly] I'm aware of that.
3964,6,14,Principal Victoria,"I wanna come clean with you and tell you that back then some of us were uncomfortable with your sexual preferences. It was wrong of us, and I want to make it up to you."
3965,6,14,Mr Garrison,"Wow, that's... really great to hear."
3966,6,14,Principal Victoria,"As you know, the position of Fourth Grade teacher has become available, and we'd like to offer YOU the job."
3967,6,14,Mr Garrison,"[brightens] Oh, for real? You're not kidding?"
3968,6,14,Principal Victoria,"We in administration see now that you are an individual with your own preferences, and we respect that."
3969,6,14,Mr Garrison,"[rises from the chair with excitement] Oh, this is all just... this is a dream come true! [shakes her hand] Thank you, Principal Victoria! I'll do a great job!"
3970,6,14,Principal Victoria,I know you will. [Garrison turns around and walks away smiling]
3971,6,14,Mr Garrison,"[turns around] You're sure this is for real? I mean, I'm not gonna just get fired again for being gay tomorrow."
3972,6,14,Principal Victoria,"[slight chuckle] It's for real, Mr. Garrison."
3973,6,14,Mr Garrison,"[slight chuckle, turns around and walks out the door] Oh-ho, great!"
3974,6,14,Principal Victoria,With all the new laws we could never fire you for being gay now. You'd be able to sue us for millions of dollars.
3975,6,14,Mr Garrison,"Right uh- [stops in his tracks at the door's entrance, his smile turns to wonder. He turns around] Wha- ...what was that?"
3976,6,14,Principal Victoria,"Well, I was just saying that the policies have really changed. You know, we fire you for acting gay next time, you'd be able to sue the school district for ...lots of money."
3977,6,14,Mr Garrison,"...Oh right, right, right, I... Huh-... how much money, exactly?"
3978,6,14,Principal Victoria,"[busy doing paperwork] Oh. Well, there was the case out in Minnesota where the guy was awarded... 25 million, I think."
3979,6,14,Mr Garrison,"Yeh-you don't say. [strokes his chin] Well thanks, uh, Principal Victoria. [walks out and closes the door] Holy Moly! I've gotta find a way to get fired for being gay!"
3980,6,14,Mr Mackey,"M'kay kids, I know the past few weeks have been really hard with the death of your teacher, Ms. Choksondik. [the kids erupt in laughter]"
3981,6,14,Kyle Broflovski,Funny.
3982,6,14,Mr Mackey,"BUT... the principal has finally hired a teacher to take her place. So I want you all to give your best behavior to your new Fourth Grade teacher, Mr. Garrison. [the door opens and Garrison enters]"
3983,6,14,Kids,AWWWW!!!
3984,6,14,Kyle Broflovski,Not him!
3985,6,14,Mr Garrison,"Thank you, Mr. Mackey."
3986,6,14,Mr Mackey,"[walks toward the door] Good luck, m'kay."
3987,6,14,Mr Garrison,"Okay, children, now for those of you who are new, my name is [writes on the board] Mr. Garrison."
